&bc
headings1 = 'timestep',    'time',          'oxy',        'amm',            'frp',      'poml',     'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
               19714,    5767.1,             232.0534,    0.2599,    0.0703,    17917.12,    4479.28,    32400,    0.00007,    0.00003,    36000,    0
               19715,    5767.3,             227.7295,    0.3131,    0.075,    17885,    4471.25,    32400.81,    0.00014,    0.00006,    36000.9,    0
               19716,    5767.5,             224.5506,    0.36,    0.0791,    17835.36,    4458.84,    32400.99,    0.0007,    0.0003,    36001.1,    0
               19717,    5767.7,             223.8003,    0.3799,    0.0777,    17096.6,    4274.15,    32403.15,    0.01456,    0.00624,    36003.5,    0
               19718,    5767.9,             223.0283,    0.3983,    0.0765,    16448.36,    4112.09,    32405.49,    0.02548,    0.01092,    36006.1,    0
               19719,    5768.1,             221.3435,    0.4323,    0.0788,    16246.88,    4061.72,    32406.75,    0.02436,    0.01044,    36007.5,    0
               19720,    5768.3,             219.3614,    0.4669,    0.0815,    16083.36,    4020.84,    32409.18,    0.01722,    0.00738,    36010.2,    0
               19721,    5768.5,             217.3698,    0.4653,    0.0827,    16159.28,    4039.82,    32409.63,    0.00203,    0.00087,    36010.7,    0
               19722,    5768.7,             215.0824,    0.4748,    0.085,    16314.04,    4078.51,    32409.27,    0.00042,    0.00018,    36010.3,    0
               19723,    5768.9,             212.4088,    0.5349,    0.0913,    16080.44,    4020.11,    32415.57,    0.00056,    0.00024,    36017.3,    0
               19724,    5769.1,             211.1835,    0.5666,    0.0917,    15724.2,    3931.05,    32420.34,    0.00343,    0.00147,    36022.6,    0
               19725,    5769.3,             210.242,    0.6048,    0.0943,    15586.96,    3896.74,    32422.41,    0.00245,    0.00105,    36024.9,    0
               19726,    5769.5,             208.9641,    0.6228,    0.0962,    15464.32,    3866.08,    32426.37,    0.00427,    0.00183,    36029.3,    0
               19727,    5769.7,             207.7544,    0.6389,    0.0986,    15397.16,    3849.29,    32427.9,    0.00378,    0.00162,    36031,    0
               19728,    5769.9,             205.9137,    0.637,    0.0996,    15216.12,    3804.03,    32430.69,    0.00385,    0.00165,    36034.1,    0
               19729,    5770.1,             204.1547,    0.6347,    0.1003,    14944.56,    3736.14,    32432.85,    0.00175,    0.00075,    36036.5,    0
               19730,    5770.3,             203.5753,    0.6663,    0.1004,    14532.84,    3633.21,    32455.17,    0.00119,    0.00051,    36061.3,    0
               19731,    5770.5,             202.3038,    0.8168,    0.1054,    14077.32,    3519.33,    32459.22,    0.01001,    0.00429,    36065.8,    0
               19732,    5770.7,             201.7858,    1.3929,    0.1172,    13940.08,    3485.02,    32553.99,    0.08295,    0.03555,    36171.1,    0
               19733,    5770.9,             200.6626,    1.6823,    0.1227,    13983.88,    3495.97,    32676.3,    0.10451,    0.04479,    36307,    0
               19734,    5771.1,             199.7732,    1.6458,    0.1238,    14042.28,    3510.57,    32668.2,    0.10528,    0.04512,    36298,    0
               19735,    5771.3,             199.8924,    1.4845,    0.1235,    14153.24,    3538.31,    32612.31,    0.06832,    0.02928,    36235.9,    0
               19736,    5771.5,             202.2433,    1.175,    0.1219,    14261.28,    3565.32,    32554.35,    0.08274,    0.03546,    36171.5,    0
               19737,    5771.7,             201.4321,    1.0498,    0.1222,    14381,    3595.25,    32537.16,    0.07889,    0.03381,    36152.4,    0
               19738,    5771.9,             200.9186,    1.1011,    0.1252,    14232.08,    3558.02,    32554.44,    0.08218,    0.03522,    36171.6,    0
               19739,    5772.1,             198.7893,    1.1676,    0.1302,    14605.84,    3651.46,    32662.8,    0.02807,    0.01203,    36292,    0
               19740,    5772.3,             198.7556,    1.1303,    0.1291,    14316.76,    3579.19,    32569.92,    0.0462,    0.0198,    36188.8,    0
               19741,    5772.5,             197.7285,    1.0472,    0.1271,    14331.36,    3582.84,    32544.81,    0.01785,    0.00765,    36160.9,    0
               19742,    5772.7,             196.1327,    1.066,    0.1311,    14439.4,    3609.85,    32536.17,    0.0028,    0.0012,    36151.3,    0
               19743,    5772.9,             192.0227,    1.2609,    0.1427,    14959.16,    3739.79,    32636.79,    0,    0,    36263.1,    0
               19744,    5773.1,             188.3795,    1.3067,    0.1451,    15075.96,    3768.99,    32688.18,    0.00007,    0.00003,    36320.2,    0
               19745,    5773.3,             188.1671,    1.315,    0.1439,    14743.08,    3685.77,    32742.09,    0.01631,    0.00699,    36380.1,    0
               19746,    5773.5,             189.6285,    1.2876,    0.1399,    14264.2,    3566.05,    32780.34,    0.04361,    0.01869,    36422.6,    0
               19747,    5773.7,             188.3649,    1.2648,    0.1404,    14226.24,    3556.56,    32826.15,    0.01225,    0.00525,    36473.5,    0
               19748,    5773.9,             185.1027,    1.3046,    0.1433,    14252.52,    3563.13,    32867.91,    0.00504,    0.00216,    36519.9,    0
               19749,    5774.1,             185.7458,    1.3441,    0.1468,    14091.92,    3522.98,    32866.65,    0.02086,    0.00894,    36518.5,    0
               19750,    5774.3,             182.2928,    1.3967,    0.1547,    14445.24,    3611.31,    32862.33,    0,    0,    36513.7,    0
               19751,    5774.5,             179.4506,    1.409,    0.1567,    14494.88,    3623.72,    32896.62,    0,    0,    36551.8,    0
               19752,    5774.7,             176.5179,    1.4145,    0.1569,    14459.84,    3614.96,    32918.58,    0.00133,    0.00057,    36576.2,    0
               19753,    5774.9,             172.7839,    1.4188,    0.157,    14503.64,    3625.91,    32932.35,    0.00014,    0.00006,    36591.5,    0
               19754,    5775.1,             169.7186,    1.4307,    0.1599,    14614.6,    3653.65,    32940.81,    0.00007,    0.00003,    36600.9,    0
               19755,    5775.3,             166.4081,    1.4509,    0.1607,    14524.08,    3631.02,    32961.51,    0.00063,    0.00027,    36623.9,    0
               19756,    5775.5,             166.612,    1.5193,    0.1711,    14635.04,    3658.76,    32955.57,    0,    0,    36617.3,    0
               19757,    5775.7,             168.8676,    1.37,    0.1651,    14702.2,    3675.55,    32905.98,    0.00119,    0.00051,    36562.2,    0
               19758,    5775.9             168.8339,    1.2847,    0.1639,    14935.8,    3733.95,    32894.46,    0.00224,    0.00096,    36549.4,    0
               19759,    5776.1             179.078,    0.9502,    0.1496,    14556.2,    3639.05,    32610.96,    0.01701,    0.00729,    36234.4,    0
               19760,    5776.3             182.4598,    1.0252,    0.1519,    13586.76,    3396.69,    32564.61,    0.04018,    0.01722,    36182.9,    0
               19761,    5776.5             186.3415,    1.0543,    0.1529,    13084.52,    3271.13,    32570.01,    0.05726,    0.02454,    36188.9,    0
               19762,    5776.7             186.4329,    1.0462,    0.1531,    12947.28,    3236.82,    32572.98,    0.06377,    0.02733,    36192.2,    0
               19763,    5776.9             191.1148,    1.0405,    0.1506,    12427.52,    3106.88,    32586.03,    0.08456,    0.03624,    36206.7,    0
               19764,    5777.1             192.4513,    1.1475,    0.1498,    12634.84,    3158.71,    32626.89,    0.10941,    0.04689,    36252.1,    0
               19765,    5777.3             193.0197,    1.5578,    0.1562,    12958.96,    3239.74,    32710.59,    0.154,    0.066,    36345.1,    0
               19766,    5777.5             194.2482,    1.6701,    0.1581,    12620.24,    3155.06,    32714.82,    0.17507,    0.07503,    36349.8,    0
               19767,    5777.7             193.9938,    1.4286,    0.1578,    12775,    3193.75,    32673.69,    0.16842,    0.07218,    36304.1,    0
               19768,    5777.9             192.4174,    1.3445,    0.1579,    12664.04,    3166.01,    32623.38,    0.15645,    0.06705,    36248.2,    0
               19769,    5778.1             192.5186,    1.3276,    0.1595,    12958.96,    3239.74,    32634.81,    0.12621,    0.05409,    36260.9,    0
               19770,    5778.3             197.0641,    1.2087,    0.1503,    12182.24,    3045.56,    32575.5,    0.16163,    0.06927,    36195,    0
               19771,    5778.5             197.6053,    1.195,    0.1489,    12109.24,    3027.31,    32573.7,    0.13909,    0.05961,    36193,    0
               19772,    5778.7             196.9801,    1.2593,    0.1495,    11788.04,    2947.01,    32589.27,    0.12782,    0.05478,    36210.3,    0
               19773,    5778.9             197.3996,    1.2691,    0.148,    11326.68,    2831.67,    32609.97,    0.14763,    0.06327,    36233.3,    0
               19774,    5779.1             195.8396,    1.2233,    0.1461,    11268.28,    2817.07,    32603.13,    0.12229,    0.05241,    36225.7,    0
               19775,    5779.3             194.8667,    1.1631,    0.1469,    11671.24,    2917.81,    32613.03,    0.11046,    0.04734,    36236.7,    0
               19776,    5779.5             199.3171,    1.1233,    0.1452,    11615.76,    2903.94,    32610.42,    0.13783,    0.05907,    36233.8,    0
               19777,    5779.7             199.8746,    1.0965,    0.1456,    11931.12,    2982.78,    32606.64,    0.12936,    0.05544,    36229.6,    0
               19778,    5779.9             198.0101,    1.1519,    0.1501,    12278.6,    3069.65,    32610.96,    0.13447,    0.05763,    36234.4,    0
               19779,    5780.1             197.8946,    1.1606,    0.1436,    11315,    2828.75,    32633.37,    0.13769,    0.05901,    36259.3,    0
               19780,    5780.3             197.7101,    1.2311,    0.1425,    10806.92,    2701.73,    32683.86,    0.11718,    0.05022,    36315.4,    0
               19781,    5780.5             195.7453,    1.1833,    0.1407,    10862.4,    2715.6,    32748.12,    0.06846,    0.02934,    36386.8,    0
               19782,    5780.7             194.8085,    1.1563,    0.1395,    10821.52,    2705.38,    32757.21,    0.00203,    0.00087,    36396.9,    0
               19783,    5780.9             197.2311,    1.0083,    0.1302,    10272.56,    2568.14,    32599.71,    0.05852,    0.02508,    36221.9,    0
               19784,    5781.1             192.6549,    1.114,    0.1378,    10474.04,    2618.51,    32675.22,    0,    0,    36305.8,    0
               19785,    5781.3             189.4377,    1.2433,    0.1328,    9437.44,    2359.36,    32785.56,    0.00021,    0.00009,    36428.4,    0
               19786,    5781.5             189.5079,    1.1823,    0.1322,    9440.36,    2360.09,    32797.26,    0.01421,    0.00609,    36441.4,    0
               19787,    5781.7             187.9396,    1.1388,    0.1371,    9945.52,    2486.38,    32821.02,    0.00511,    0.00219,    36467.8,    0
               19788,    5781.9             186.6375,    1.0787,    0.1408,    10503.24,    2625.81,    32901.57,    0.00728,    0.00312,    36557.3,    0
               19789,    5782.1             185.2592,    1.0803,    0.1442,    10655.08,    2663.77,    32957.91,    0.00336,    0.00144,    36619.9,    0
               19790,    5782.3             183.4197,    1.1143,    0.1486,    10731,    2682.75,    32970.69,    0.00168,    0.00072,    36634.1,    0
               19791,    5782.5             181.0199,    1.1522,    0.1528,    10841.96,    2710.49,    32977.08,    0.00455,    0.00195,    36641.2,    0
               19792,    5782.7             179.9574,    1.1631,    0.1544,    10862.4,    2715.6,    32972.76,    0.00315,    0.00135,    36636.4,    0
               19793,    5782.9             178.5975,    1.1147,    0.1577,    11297.48,    2824.37,    32962.23,    0.00007,    0.00003,    36624.7,    0
               19794,    5783.1             188.086,    0.9143,    0.1457,    11128.12,    2782.03,    32763.24,    0.03451,    0.01479,    36403.6,    0
               19795,    5783.3             192.592,    0.7112,    0.1384,    11139.8,    2784.95,    32611.59,    0.00518,    0.00222,    36235.1,    0
               19796,    5783.5             191.0554,    0.7398,    0.1429,    11294.56,    2823.64,    32598.54,    0.00035,    0.00015,    36220.6,    0
